-6.560e-03,0.942908
-6.558e-03,0.943025
-6.556e-03,0.943042
-6.554e-03,0.94303
-6.552e-03,0.943031
-6.550e-03,0.943069
-6.548e-03,0.943038
-6.546e-03,0.942922
-6.544e-03,0.942984
-6.542e-03,0.943052
-6.540e-03,0.942975
-6.538e-03,0.943041
-6.536e-03,0.942927
-6.534e-03,0.943125
-6.532e-03,0.943023
-6.530e-03,0.942961
-6.528e-03,0.942975
-6.526e-03,0.943005
-6.524e-03,0.943038
-6.522e-03,0.942873
-6.520e-03,0.942948
-6.518e-03,0.942995
-6.516e-03,0.943061
-6.514e-03,0.943023
-6.512e-03,0.942991
-6.510e-03,0.94305
-6.508e-03,0.943033
-6.506e-03,0.943023
-6.504e-03,0.942942
-6.502e-03,0.943022
-6.500e-03,0.942948
-6.498e-03,0.943164
-6.496e-03,0.943053
-6.494e-03,0.942997
-6.492e-03,0.943042
-6.490e-03,0.942992
-6.488e-03,0.943045
-6.486e-03,0.942959
-6.484e-03,0.94308
-6.482e-03,0.943
-6.480e-03,0.942905
-6.478e-03,0.942914
-6.476e-03,0.942988
-6.474e-03,0.942958
-6.472e-03,0.943055
-6.470e-03,0.943097
-6.468e-03,0.943114
-6.466e-03,0.942988
-6.464e-03,0.94297
-6.462e-03,0.943064
-6.460e-03,0.942986
-6.458e-03,0.942897
-6.456e-03,0.942927
-6.454e-03,0.943034
-6.452e-03,0.943016
-6.450e-03,0.943033
-6.448e-03,0.943006
-6.446e-03,0.943066
-6.444e-03,0.942942
-6.442e-03,0.942953
-6.440e-03,0.943059
-6.438e-03,0.94287
-6.436e-03,0.943003
-6.434e-03,0.942919
-6.432e-03,0.942947
-6.430e-03,0.942944
-6.428e-03,0.943078
-6.426e-03,0.943028
-6.424e-03,0.943066
-6.422e-03,0.943045
-6.420e-03,0.943169
-6.418e-03,0.943013
-6.416e-03,0.943063
-6.414e-03,0.943113
-6.412e-03,0.943089
-6.410e-03,0.9431
-6.408e-03,0.942953
-6.406e-03,0.943178
-6.404e-03,0.943245
-6.402e-03,0.943166
-6.400e-03,0.943036
-6.398e-03,0.943105
-6.396e-03,0.943123
-6.394e-03,0.943016
-6.392e-03,0.943125
-6.390e-03,0.943059
-6.388e-03,0.942975
-6.386e-03,0.942983
-6.384e-03,0.94313
-6.382e-03,0.94305
-6.380e-03,0.943053
-6.378e-03,0.943102
-6.376e-03,0.943045
-6.374e-03,0.943142
-6.372e-03,0.943213
-6.370e-03,0.943041
-6.368e-03,0.943175
-6.366e-03,0.943183
-6.364e-03,0.94312
-6.362e-03,0.942931
-6.360e-03,0.943139
-6.358e-03,0.943069
-6.356e-03,0.94305
-6.354e-03,0.943028
-6.352e-03,0.943009
-6.350e-03,0.943042
-6.348e-03,0.943017
-6.346e-03,0.943027
-6.344e-03,0.943097
-6.342e-03,0.943189
-6.340e-03,0.943023
-6.338e-03,0.943
-6.336e-03,0.943067
-6.334e-03,0.943231
-6.332e-03,0.943098
-6.330e-03,0.943141
-6.328e-03,0.943158
-6.326e-03,0.943152
-6.324e-03,0.94305
-6.322e-03,0.943206
-6.320e-03,0.943059
-6.318e-03,0.943188
-6.316e-03,0.943133
-6.314e-03,0.94308
-6.312e-03,0.9431
-6.310e-03,0.943042
-6.308e-03,0.943128
-6.306e-03,0.943088
-6.304e-03,0.94295
-6.302e-03,0.943091
-6.300e-03,0.94303
-6.298e-03,0.943053
-6.296e-03,0.943086
-6.294e-03,0.943094
-6.292e-03,0.942989
-6.290e-03,0.943075
-6.288e-03,0.943158
-6.286e-03,0.943136
-6.284e-03,0.943055
-6.282e-03,0.943036
-6.280e-03,0.943042
-6.278e-03,0.943163
-6.276e-03,0.943077
-6.274e-03,0.943086
-6.272e-03,0.942991
-6.270e-03,0.943123
-6.268e-03,0.943008
-6.266e-03,0.943056
-6.264e-03,0.943066
-6.262e-03,0.942994
-6.260e-03,0.943095
-6.258e-03,0.942905
-6.256e-03,0.943048
-6.254e-03,0.94303
-6.252e-03,0.942997
-6.250e-03,0.942992
-6.248e-03,0.943155
-6.246e-03,0.943077
-6.244e-03,0.942967
-6.242e-03,0.94315
-6.240e-03,0.943113
-6.238e-03,0.943152
-6.236e-03,0.943117
-6.234e-03,0.943003
-6.232e-03,0.943161
-6.230e-03,0.943148
-6.228e-03,0.9431
-6.226e-03,0.943084
-6.224e-03,0.943113
-6.222e-03,0.943177
-6.220e-03,0.943094
-6.218e-03,0.943111
-6.216e-03,0.943086
-6.214e-03,0.943088
-6.212e-03,0.943077
-6.210e-03,0.943019
-6.208e-03,0.943058
-6.206e-03,0.943131
-6.204e-03,0.943153
-6.202e-03,0.943047
-6.200e-03,0.943009
-6.198e-03,0.943123
-6.196e-03,0.94298
-6.194e-03,0.943097
-6.192e-03,0.943045
-6.190e-03,0.943114
-6.188e-03,0.943136
-6.186e-03,0.943005
-6.184e-03,0.943072
-6.182e-03,0.943228
-6.180e-03,0.943134
-6.178e-03,0.943088
-6.176e-03,0.9432
-6.174e-03,0.943089
-6.172e-03,0.943038
-6.170e-03,0.943167
-6.168e-03,0.94312
-6.166e-03,0.943069
-6.164e-03,0.943073
-6.162e-03,0.943067
-6.160e-03,0.94312
-6.158e-03,0.943033
-6.156e-03,0.943023
-6.154e-03,0.943067
-6.152e-03,0.942984
-6.150e-03,0.943009
-6.148e-03,0.943103
-6.146e-03,0.94308
-6.144e-03,0.94307
-6.142e-03,0.943148
-6.140e-03,0.943058
-6.138e-03,0.943119
-6.136e-03,0.943123
-6.134e-03,0.942967
-6.132e-03,0.943095
-6.130e-03,0.943092
-6.128e-03,0.943092
-6.126e-03,0.943106
-6.124e-03,0.942988
-6.122e-03,0.943155
-6.120e-03,0.94298
-6.118e-03,0.942958
-6.116e-03,0.943114
-6.114e-03,0.943069
-6.112e-03,0.94307
-6.110e-03,0.942991
-6.108e-03,0.942988
-6.106e-03,0.942991
-6.104e-03,0.943059
-6.102e-03,0.943041
-6.100e-03,0.943086
-6.098e-03,0.94312
-6.096e-03,0.943248
